COMID,StreamOrde,Roughness
1285099,3,0.065
1285089,3,0.065
1285083,3,0.065
1285067,3,0.065
1285063,3,0.065
1285051,3,0.065
1285043,3,0.065
1285029,3,0.065
1285119,2,0.1
1285121,2,0.1
1285123,2,0.1
1285115,2,0.1
1285113,2,0.1
1285261,2,0.1
1285251,2,0.1
1285253,2,0.1
1286017,2,0.1
1285201,2,0.1
1285197,2,0.1
1285193,2,0.1
1285107,2,0.1
1285087,2,0.1
1285073,2,0.1
1285053,1,0.2
1285055,2,0.1
1285035,2,0.1
1285033,1,0.2
1285031,1,0.2
1285061,2,0.1
1285057,1,0.2
1285961,1,0.2
1285039,1,0.2
1285049,1,0.2
1285027,2,0.1
1285045,2,0.1
1285041,2,0.1
1285085,1,0.2
1285969,1,0.2
1285133,1,0.2
1285989,1,0.2
1285127,2,0.1
1285135,1,0.2
1285991,1,0.2
1285999,1,0.2
1285235,1,0.2
1285237,1,0.2
1285299,1,0.2
1285293,1,0.2
1285351,1,0.2
1285389,1,0.2
1285971,1,0.2
1285973,2,0.1
1285981,1,0.2
1286021,1,0.2
1286023,2,0.1
1286025,1,0.2
1285975,1,0.2
1285977,1,0.2
1285979,2,0.1
1285963,2,0.1
1285965,1,0.2
1285967,1,0.2
5497866,1,0.2
5497712,1,0.2
5497694,1,0.2
5497916,2,0.1
5499224,2,0.1
5499248,2,0.1
5498124,1,0.2
5497896,1,0.2
5498096,7,0.025
5498116,7,0.025
5498112,7,0.025
5498100,7,0.025
5498104,7,0.025
5498118,7,0.025
5498088,7,0.025
5498076,2,0.1
5497806,2,0.1
5498078,2,0.1
5497794,2,0.1
5497770,2,0.1
5497756,1,0.2
5498020,1,0.2
5497992,1,0.2
5498090,7,0.025
5498080,7,0.025
5498092,7,0.025
5498082,7,0.025
5498054,7,0.025
5497686,1,0.2
5497744,1,0.2
5497816,3,0.065
5498084,3,0.065
5497918,2,0.1
5497912,2,0.1
5497908,2,0.1
5497900,2,0.1
5497924,2,0.1
5497930,2,0.1
5497934,2,0.1
5499238,2,0.1
5499250,2,0.1
5497846,1,0.2
5497814,1,0.2
5497754,2,0.1
5497748,1,0.2
5497892,1,0.2
5497778,1,0.2
5499252,1,0.2
5499240,1,0.2
5498144,1,0.2
5497868,1,0.2
5497890,1,0.2
5497902,1,0.2
5497932,1,0.2
5498146,1,0.2
5497856,1,0.2
5497862,1,0.2
5497854,1,0.2
5498086,2,0.1
5497820,2,0.1
5497810,2,0.1
5497800,2,0.1
5497790,2,0.1
5497768,1,0.2
5499260,1,0.2
5497920,1,0.2
5497792,1,0.2
5498056,1,0.2
5497780,1,0.2
5498036,1,0.2
5497906,1,0.2
5497888,1,0.2
5498126,1,0.2
5498122,1,0.2
5497872,1,0.2
5497898,1,0.2
5498132,1,0.2
5497910,1,0.2
5498134,1,0.2
5497926,1,0.2
5498114,1,0.2
5498094,2,0.1
5497834,2,0.1
5497706,1,0.2
5497994,1,0.2
5497740,1,0.2
5497996,1,0.2
5497758,1,0.2
5497774,1,0.2
5497804,1,0.2
5497734,1,0.2
5497728,1,0.2
5497772,1,0.2
5498008,1,0.2
5498006,1,0.2
5498004,1,0.2
5497832,1,0.2
5497836,1,0.2
5497848,1,0.2
5497838,1,0.2
5497840,1,0.2
5497796,1,0.2
5497782,1,0.2
5499222,1,0.2
5497864,1,0.2
5499230,1,0.2
5497884,1,0.2
5499258,1,0.2
5497870,1,0.2
5498052,2,0.1
5497788,2,0.1
5497760,2,0.1
5497750,2,0.1
5497724,2,0.1
5497752,1,0.2
5498024,1,0.2
5497786,2,0.1
5498042,2,0.1
5498046,2,0.1
5497776,1,0.2
5498030,1,0.2
5498028,1,0.2
5497764,1,0.2
5498074,1,0.2
5497746,2,0.1
5497732,1,0.2
5498098,1,0.2
5498102,1,0.2
5498108,1,0.2
5498106,1,0.2
5497874,3,0.065
5498012,2,0.1
5497844,1,0.2
5498010,2,0.1
5497818,2,0.1
5498066,1,0.2
5497798,1,0.2
5499254,2,0.1
5497922,2,0.1
5499232,2,0.1
5497882,1,0.2
5498120,1,0.2
5497894,1,0.2
5498128,3,0.065
5499400,7,0.025
5499398,2,0.1
5499394,2,0.1
5499392,7,0.025
5499390,7,0.025
5499388,1,0.2
5498140,7,0.025
5498138,2,0.1
5498136,7,0.025
5498130,7,0.025
1305807,1,0.2
1305899,1,0.2
1306845,1,0.2
1306405,1,0.2
1306401,1,0.2
1306087,1,0.2
1305935,1,0.2
1305983,1,0.2
1305861,1,0.2
1305863,1,0.2
1305937,1,0.2
1305789,1,0.2
1305759,1,0.2
1305711,1,0.2
1305697,1,0.2
1306165,5,0.03
1306155,5,0.03
1306145,5,0.03
1306133,5,0.03
1306131,5,0.03
1306123,5,0.03
1306093,5,0.03
1306083,5,0.03
1306079,5,0.03
1306027,5,0.03
1306017,5,0.03
1306005,5,0.03
1305949,5,0.03
1305941,5,0.03
1306827,2,0.1
1306843,2,0.1
1305945,2,0.1
1305877,1,0.2
1306113,2,0.1
1306009,2,0.1
1305987,2,0.1
1306393,1,0.2
1306549,1,0.2
1306779,1,0.2
1306121,2,0.1
1306395,1,0.2
1306551,1,0.2
1305879,2,0.1
1305845,1,0.2
1305743,1,0.2
1306171,1,0.2
1306407,1,0.2
1306141,1,0.2
1306143,1,0.2
1306785,1,0.2
1306809,1,0.2
1306781,1,0.2
1306185,1,0.2
1306951,1,0.2
1306813,1,0.2
1306833,1,0.2
1306823,1,0.2
1306949,1,0.2
1306039,2,0.1
1306157,5,0.03
1306159,5,0.03
1306137,5,0.03
1306193,2,0.1
1306771,2,0.1
1306805,2,0.1
1306799,2,0.1
1306783,2,0.1
1306789,2,0.1
1306777,1,0.2
1306787,1,0.2
1306811,2,0.1
1306817,1,0.2
1306837,1,0.2
1306925,1,0.2
1306927,1,0.2
1306583,1,0.2
1306585,5,0.03
1306589,5,0.03
1306591,5,0.03
1306915,1,0.2
1306919,2,0.1
1306923,2,0.1
1306931,1,0.2
1306935,2,0.1
24597179,5,0.03
24597177,1,0.2
1306947,2,0.1
1306945,5,0.03
1306943,5,0.03
1306941,2,0.1
1306939,2,0.1
1306937,5,0.03
24597181,1,0.2
1306933,5,0.03
1306929,1,0.2
1306921,5,0.03
1306917,5,0.03
1306913,5,0.03
1306911,5,0.03
1306909,2,0.1
1268866,1,0.2
1268142,1,0.2
1270516,1,0.2
1270596,1,0.2
1268640,1,0.2
1270520,1,0.2
1268744,1,0.2
1268730,1,0.2
1269144,1,0.2
1268678,1,0.2
1270498,1,0.2
1268202,1,0.2
1268292,1,0.2
1268190,1,0.2
1268328,1,0.2
1268280,1,0.2
1268154,1,0.2
1268138,1,0.2
1268168,1,0.2
1268146,1,0.2
1268276,1,0.2
1268258,1,0.2
1268206,1,0.2
1268398,1,0.2
1268368,1,0.2
1268256,1,0.2
1268516,1,0.2
1268532,1,0.2
1268708,1,0.2
1270492,1,0.2
1268750,1,0.2
1268706,1,0.2
1268808,1,0.2
1268806,1,0.2
1268804,1,0.2
1268776,1,0.2
1268802,1,0.2
1268550,1,0.2
1268580,1,0.2
1268608,1,0.2
1268606,1,0.2
1268624,1,0.2
1268702,1,0.2
1268682,1,0.2
1268654,1,0.2
1268610,1,0.2
1268688,1,0.2
1268766,1,0.2
1268374,3,0.065
1268884,3,0.065
1268242,3,0.065
1268216,2,0.1
1268148,1,0.2
1268972,1,0.2
1268888,5,0.03
1268430,5,0.03
1268902,5,0.03
1268410,5,0.03
1268432,5,0.03
1268404,5,0.03
1268880,3,0.065
1268330,3,0.065
1268310,3,0.065
1268904,4,0.045
1268540,4,0.045
1268934,4,0.045
1268938,4,0.045
1268940,3,0.065
1268944,3,0.065
1268946,2,0.1
1268718,2,0.1
1268722,2,0.1
1268756,2,0.1
1268758,2,0.1
1268942,2,0.1
1268714,2,0.1
1268738,2,0.1
1269102,3,0.065
1268930,3,0.065
1268936,3,0.065
1268612,3,0.065
1268620,3,0.065
1268694,2,0.1
1268740,2,0.1
1270480,2,0.1
1268796,2,0.1
1270478,2,0.1
1270490,1,0.2
1270618,1,0.2
1268732,2,0.1
1268764,2,0.1
1268792,1,0.2
1268642,3,0.065
1268644,2,0.1
1268632,2,0.1
1269128,2,0.1
1268638,1,0.2
1268514,3,0.065
1268922,3,0.065
1268478,2,0.1
1268442,2,0.1
1268794,1,0.2
1268754,1,0.2
1268234,2,0.1
1268164,2,0.1
1268156,1,0.2
1268350,1,0.2
1268882,1,0.2
1268298,1,0.2
1268876,2,0.1
1268344,2,0.1
1268244,2,0.1
1268208,1,0.2
1268992,1,0.2
1268994,1,0.2
1268348,1,0.2
1268214,2,0.1
1268166,1,0.2
1268152,1,0.2
1268976,1,0.2
1268978,1,0.2
1268970,1,0.2
1268300,1,0.2
1269038,1,0.2
1268302,1,0.2
1268342,1,0.2
1269030,1,0.2
1268886,1,0.2
1268492,2,0.1
1269080,1,0.2
1268488,1,0.2
1268480,1,0.2
1269078,1,0.2
1269076,1,0.2
1268482,1,0.2
1268928,1,0.2
1268798,1,0.2
1270604,1,0.2
1270602,1,0.2
1269140,1,0.2
1268724,1,0.2
1269132,1,0.2
1268720,2,0.1
1268952,1,0.2
1269138,1,0.2
1268932,1,0.2
1268428,1,0.2
1268900,1,0.2
1268426,1,0.2
1268684,2,0.1
1270504,1,0.2
1268186,1,0.2
1268434,1,0.2
1268158,1,0.2
1268116,1,0.2
1274948,1,0.2
1276846,1,0.2
1276936,1,0.2
1277184,1,0.2
1277072,1,0.2
1276622,1,0.2
1276646,1,0.2
1276552,1,0.2
1276604,1,0.2
1274942,1,0.2
1276534,1,0.2
1276780,1,0.2
1268800,1,0.2
1268222,5,0.03
1268990,1,0.2
1268210,1,0.2
1268406,1,0.2
1268408,1,0.2
1270488,1,0.2
1270630,1,0.2
1268126,2,0.1
1269000,5,0.03
1269002,1,0.2
1269024,1,0.2
1269026,5,0.03
1269040,3,0.065
1269046,5,0.03
1269048,3,0.065
1269050,1,0.2
1269054,5,0.03
1269108,4,0.045
1269110,1,0.2
1269112,4,0.045
1269114,4,0.045
1269116,4,0.045
1269118,3,0.065
1269120,3,0.065
1269124,3,0.065
1269126,2,0.1
1269014,2,0.1
1269016,1,0.2
1269034,2,0.1
1268962,1,0.2
1268964,1,0.2
1272388,2,0.1
1276832,3,0.065
1276778,3,0.065
1276764,3,0.065
1276690,3,0.065
1276664,3,0.065
1276640,2,0.1
1276568,2,0.1
1277308,2,0.1
1276432,1,0.2
1277584,1,0.2
1276894,4,0.045
1276854,4,0.045
1276820,4,0.045
1276824,4,0.045
1277320,4,0.045
1276800,4,0.045
1276752,4,0.045
1276746,4,0.045
1276726,4,0.045
1276724,4,0.045
1276706,4,0.045
1276684,3,0.065
1276608,2,0.1
1277430,2,0.1
1276560,2,0.1
1276452,2,0.1
1276440,2,0.1
1276426,1,0.2
1276692,4,0.045
1276656,4,0.045
1276644,2,0.1
1276542,2,0.1
1276506,2,0.1
1276464,2,0.1
1276436,1,0.2
1276648,4,0.045
1276650,4,0.045
1276600,4,0.045
1276570,4,0.045
1276548,4,0.045
1276544,4,0.045
1276526,4,0.045
1276490,4,0.045
1276476,4,0.045
1276470,4,0.045
1276462,4,0.045
1276460,4,0.045
1274976,4,0.045
1277120,4,0.045
1277348,3,0.065
1277328,3,0.065
1277034,3,0.065
1276952,3,0.065
1276958,2,0.1
1277096,3,0.065
1277106,3,0.065
1277364,3,0.065
1277080,2,0.1
1277062,2,0.1
1277056,2,0.1
1277352,2,0.1
1277040,2,0.1
1277038,2,0.1
1277022,2,0.1
1277016,1,0.2
1277496,1,0.2
1277148,1,0.2
1277154,1,0.2
1277540,1,0.2
1277098,2,0.1
1277100,2,0.1
1277074,2,0.1
1276750,2,0.1
1277458,2,0.1
1276704,2,0.1
1276688,2,0.1
1276564,2,0.1
1276602,2,0.1
1276492,2,0.1
1276494,1,0.2
1277410,1,0.2
1277422,2,0.1
1276576,2,0.1
1276554,2,0.1
1276612,2,0.1
1276594,2,0.1
1276536,1,0.2
1276642,2,0.1
1277310,2,0.1
1276744,2,0.1
1277456,1,0.2
1277454,1,0.2
1276734,1,0.2
1276992,1,0.2
1276708,1,0.2
1276718,1,0.2
1277050,1,0.2
1276450,1,0.2
1277342,1,0.2
1277340,1,0.2
1277344,1,0.2
1277052,1,0.2
1277042,1,0.2
1276970,1,0.2
1276948,1,0.2
1276946,1,0.2
1276920,1,0.2
1276864,1,0.2
1276836,1,0.2
1276834,1,0.2
1276848,1,0.2
1277094,1,0.2
1277350,1,0.2
1277036,1,0.2
1277032,1,0.2
1277014,1,0.2
1277028,1,0.2
1277356,1,0.2
1277058,1,0.2
1277066,1,0.2
1277088,1,0.2
1277108,1,0.2
1277134,1,0.2
1277124,1,0.2
1277140,1,0.2
1277192,1,0.2
1274944,1,0.2
1276578,1,0.2
1276516,1,0.2
1276524,1,0.2
1276730,1,0.2
1276566,1,0.2
1276546,1,0.2
1276448,1,0.2
1277312,1,0.2
1276532,1,0.2
1277314,1,0.2
1277316,1,0.2
1277318,1,0.2
1276686,1,0.2
1276620,1,0.2
1276722,1,0.2
1274956,1,0.2
1274960,1,0.2
1276456,1,0.2
1276592,1,0.2
1276550,1,0.2
1276636,1,0.2
1276654,1,0.2
1276540,1,0.2
1274962,1,0.2
1276498,1,0.2
1274970,1,0.2
1274972,1,0.2
1276488,1,0.2
1277300,1,0.2
1277306,1,0.2
1276520,1,0.2
1276496,1,0.2
1276562,1,0.2
1276626,1,0.2
1276632,1,0.2
1276658,1,0.2
1276580,1,0.2
1276630,1,0.2
1276694,1,0.2
1276770,1,0.2
1276760,1,0.2
1276732,1,0.2
1276776,1,0.2
1276740,1,0.2
1276782,1,0.2
1276772,1,0.2
1276804,1,0.2
1276802,1,0.2
1276826,1,0.2
1276886,1,0.2
1276890,1,0.2
1276860,1,0.2
1276862,1,0.2
1276914,1,0.2
1276954,1,0.2
1276930,1,0.2
1276938,2,0.1
1277498,2,0.1
1276950,2,0.1
1276618,3,0.065
1277438,3,0.065
1276628,3,0.065
1276678,3,0.065
1276700,3,0.065
1276698,2,0.1
1276762,2,0.1
1277084,3,0.065
1277078,2,0.1
1277346,2,0.1
1276502,2,0.1
1276434,1,0.2
1277076,2,0.1
1277030,2,0.1
1276972,2,0.1
1276960,2,0.1
1276956,2,0.1
1276962,2,0.1
1276944,1,0.2
1277494,1,0.2
1276942,2,0.1
1276904,1,0.2
1277488,1,0.2
1276906,2,0.1
1277060,1,0.2
1277054,1,0.2
1277104,2,0.1
1277512,2,0.1
1277372,2,0.1
1277110,1,0.2
1277518,1,0.2
1277122,1,0.2
1277520,1,0.2
1277146,1,0.2
1276446,1,0.2
1276522,2,0.1
1276818,1,0.2
1277472,1,0.2
1276442,1,0.2
1276428,1,0.2
1276504,1,0.2
1276466,1,0.2
1274968,1,0.2
1276538,1,0.2
1277412,1,0.2
1276474,1,0.2
1276468,1,0.2
1274950,3,0.065
1274954,2,0.1
1275092,2,0.1
1274980,1,0.2
1275148,1,0.2
1274982,1,0.2
1274978,2,0.1
1276438,2,0.1
1276472,1,0.2
1277398,1,0.2
1276518,1,0.2
1277414,1,0.2
1276728,2,0.1
1276662,2,0.1
1277452,2,0.1
1276696,2,0.1
1276766,2,0.1
1276808,1,0.2
1277474,1,0.2
1277322,2,0.1
1276922,1,0.2
1277492,1,0.2
1276940,2,0.1
1285439,1,0.2
1285495,1,0.2
1285727,1,0.2
1285703,1,0.2
1285729,1,0.2
1285637,1,0.2
1287065,1,0.2
1285535,1,0.2
1285459,1,0.2
1285677,1,0.2
1285231,1,0.2
1285079,1,0.2
1287059,1,0.2
1286125,1,0.2
1285945,1,0.2
1285737,1,0.2
1285931,1,0.2
1285645,1,0.2
1285647,1,0.2
1285929,1,0.2
1285567,1,0.2
1285565,1,0.2
1285537,1,0.2
1285607,1,0.2
1285511,1,0.2
1285509,1,0.2
1286121,1,0.2
1285465,1,0.2
1285899,1,0.2
1285441,1,0.2
1285901,1,0.2
1285367,1,0.2
1285357,1,0.2
1285359,1,0.2
1285347,1,0.2
1285319,1,0.2
1285317,1,0.2
1285321,1,0.2
1285307,1,0.2
1285257,1,0.2
1285229,1,0.2
1285249,1,0.2
1285205,1,0.2
1285239,1,0.2
1285207,1,0.2
1285129,1,0.2
1285131,1,0.2
1285887,1,0.2
1285223,1,0.2
1285883,1,0.2
1286127,1,0.2
1285077,1,0.2
1285101,1,0.2
1285155,1,0.2
1285149,1,0.2
1285137,1,0.2
1285139,1,0.2
1285095,1,0.2
1285037,1,0.2
1284619,1,0.2
1285227,1,0.2
1285219,1,0.2
1285267,1,0.2
1277450,3,0.065
1277448,3,0.065
1277446,1,0.2
1277442,2,0.1
1277440,2,0.1
1277428,2,0.1
1277426,1,0.2
1277424,2,0.1
1277418,1,0.2
1277420,2,0.1
1277416,1,0.2
1277436,2,0.1
1277434,1,0.2
1277432,2,0.1
1277464,2,0.1
1277460,1,0.2
1277462,1,0.2
1277392,2,0.1
1277394,1,0.2
1277396,1,0.2
1277468,1,0.2
1277470,1,0.2
1277466,2,0.1
1277480,1,0.2
1277478,1,0.2
1277476,2,0.1
1285747,5,0.03
1285773,5,0.03
1285775,5,0.03
1285949,5,0.03
1285753,5,0.03
1285939,5,0.03
1285715,5,0.03
1285697,5,0.03
1285673,5,0.03
1285671,5,0.03
1285667,5,0.03
1285661,5,0.03
1285649,5,0.03
1285627,5,0.03
1285623,5,0.03
1285621,5,0.03
1285527,5,0.03
1285523,5,0.03
1285503,5,0.03
1285481,5,0.03
1285469,5,0.03
1285463,5,0.03
1285425,5,0.03
1285417,5,0.03
1285905,4,0.045
1285385,4,0.045
1285377,4,0.045
1285361,4,0.045
1285337,4,0.045
1285329,4,0.045
1285305,4,0.045
1285295,4,0.045
1285281,4,0.045
1285245,3,0.065
1285889,3,0.065
1285211,3,0.065
1285187,3,0.065
1285183,3,0.065
1285177,3,0.065
1285179,3,0.065
1285169,3,0.065
1285151,3,0.065
1285145,3,0.065
1285297,2,0.1
1285291,2,0.1
1285287,2,0.1
1285277,2,0.1
1285891,2,0.1
1285275,2,0.1
1285271,2,0.1
1285273,2,0.1
1285269,2,0.1
1285265,2,0.1
1285423,3,0.065
1285419,2,0.1
1285919,2,0.1
1285437,1,0.2
1286063,1,0.2
1285443,1,0.2
1285669,3,0.065
1285657,3,0.065
1285641,3,0.065
1285633,3,0.065
1285615,3,0.065
1285611,3,0.065
1285601,3,0.065
1285597,3,0.065
1285591,3,0.065
1285585,3,0.065
1285557,3,0.065
1285559,3,0.065
1285563,3,0.065
1285551,3,0.065
1285549,3,0.065
1285545,2,0.1
1285927,2,0.1
1285525,2,0.1
1285507,1,0.2
1285771,3,0.065
1285953,3,0.065
1285805,3,0.065
1285803,3,0.065
1285801,3,0.065
1285797,2,0.1
1285757,2,0.1
1285809,3,0.065
1285793,3,0.065
1285777,3,0.065
1285779,3,0.065
1285735,2,0.1
1285705,2,0.1
1285943,2,0.1
1285745,2,0.1
1286089,2,0.1
1285733,2,0.1
1285595,2,0.1
1285603,2,0.1
1285609,1,0.2
1285821,2,0.1
1287051,2,0.1
1287061,2,0.1
1287067,2,0.1
1287055,2,0.1
1285625,3,0.065
1285605,3,0.065
1285581,2,0.1
1285529,2,0.1
1285521,2,0.1
1285513,2,0.1
1285499,1,0.2
1286071,1,0.2
1285489,1,0.2
1285477,1,0.2
1285475,1,0.2
1285699,2,0.1
1285693,2,0.1
1285689,2,0.1
1285431,4,0.045
1285433,4,0.045
1285421,3,0.065
1285911,3,0.065
1285897,3,0.065
1285405,3,0.065
1285409,3,0.065
1285411,3,0.065
1285397,3,0.065
1285401,3,0.065
1285391,2,0.1
1286049,2,0.1
1285379,2,0.1
1285185,2,0.1
1285199,2,0.1
1285195,2,0.1
1285327,2,0.1
1285323,2,0.1
1285309,2,0.1
1286029,2,0.1
1285259,2,0.1
1285255,2,0.1
1285247,2,0.1
1285181,2,0.1
1285103,2,0.1
1287169,1,0.2
1287167,1,0.2
1285957,1,0.2
1285651,2,0.1
1285579,2,0.1
1285575,2,0.1
1285617,2,0.1
1285501,1,0.2
1285471,1,0.2
1286065,1,0.2
1285461,2,0.1
1285383,2,0.1
1285365,2,0.1
1285375,1,0.2
1286045,1,0.2
1285335,2,0.1
1286041,2,0.1
1285325,2,0.1
1285279,2,0.1
1285241,2,0.1
1286027,2,0.1
1285233,2,0.1
1285243,3,0.065
1285189,2,0.1
1286001,2,0.1
1285141,2,0.1
1285225,2,0.1
1285175,1,0.2
1286005,1,0.2
1285167,1,0.2
1286003,1,0.2
1285143,2,0.1
1286129,1,0.2
1285153,1,0.2
1285209,1,0.2
1286019,1,0.2
1285263,1,0.2
1285303,1,0.2
1285301,1,0.2
1285313,1,0.2
1285893,1,0.2
1285315,1,0.2
1285331,1,0.2
1285333,1,0.2
1285349,1,0.2
1285381,1,0.2
1285909,1,0.2
1285907,1,0.2
1285345,1,0.2
1285343,1,0.2
1285387,1,0.2
1285399,1,0.2
1285339,1,0.2
1285369,1,0.2
1285917,1,0.2
1285915,1,0.2
1285913,1,0.2
1285457,1,0.2
1285449,1,0.2
1285445,1,0.2
1285453,1,0.2
1285455,1,0.2
1285467,1,0.2
1285473,1,0.2
1285515,1,0.2
1285541,1,0.2
1285553,1,0.2
1285577,1,0.2
1285629,1,0.2
1285663,1,0.2
1285653,1,0.2
1285639,1,0.2
1285631,1,0.2
1285613,1,0.2
1285599,1,0.2
1285589,1,0.2
1285583,1,0.2
1285555,1,0.2
1285561,1,0.2
1285547,1,0.2
1285923,1,0.2
1285517,1,0.2
1285485,1,0.2
1285921,1,0.2
1285493,1,0.2
1285539,1,0.2
1285925,1,0.2
1285571,1,0.2
1286123,1,0.2
1285619,1,0.2
1285587,1,0.2
1285665,1,0.2
1285655,1,0.2
1285643,1,0.2
1285659,1,0.2
1285691,1,0.2
1285683,1,0.2
1285695,1,0.2
1285731,1,0.2
1285749,1,0.2
1285947,1,0.2
1285789,1,0.2
1285795,1,0.2
1285755,1,0.2
1285713,1,0.2
1285711,1,0.2
1285761,1,0.2
1285759,1,0.2
1285701,1,0.2
1285707,1,0.2
1285767,1,0.2
1285739,1,0.2
1285785,1,0.2
1285815,1,0.2
1285811,1,0.2
1285823,1,0.2
1287041,1,0.2
1287083,1,0.2
1287085,1,0.2
1287081,1,0.2
1287039,1,0.2
1285681,1,0.2
1285679,1,0.2
1285687,1,0.2
1285723,1,0.2
1285413,1,0.2
1285171,1,0.2
1285163,1,0.2
1285165,1,0.2
1286031,1,0.2
1286033,1,0.2
1285283,1,0.2
1286037,1,0.2
1286035,1,0.2
1285289,1,0.2
1285311,1,0.2
1286039,1,0.2
1285363,2,0.1
1285355,1,0.2
1285341,4,0.045
1285373,1,0.2
1286047,1,0.2
1285415,2,0.1
1285407,2,0.1
1285895,2,0.1
1285403,2,0.1
1285371,1,0.2
1286043,1,0.2
1285393,2,0.1
1285395,1,0.2
1286051,1,0.2
1285427,1,0.2
1285429,2,0.1
1285435,1,0.2
1286061,1,0.2
1285447,1,0.2
1285483,1,0.2
1286067,1,0.2
1285497,1,0.2
1286069,1,0.2
1285479,1,0.2
1285531,2,0.1
1285543,2,0.1
1285519,2,0.1
1286073,2,0.1
1285491,2,0.1
1285487,2,0.1
1285505,1,0.2
1285533,1,0.2
1285569,2,0.1
1285593,1,0.2
1285573,1,0.2
1285635,2,0.1
1285675,5,0.03
1285725,2,0.1
1285769,2,0.1
1285743,2,0.1
1285783,2,0.1
1285787,2,0.1
1285819,1,0.2
1285951,1,0.2
1285937,2,0.1
1285721,2,0.1
1285685,2,0.1
1285903,1,0.2
1286059,1,0.2
1285885,2,0.1
1286131,2,0.1
1285191,2,0.1
24597766,5,0.03
24597770,2,0.1
1286075,1,0.2
1286077,2,0.1
1286079,2,0.1
1285983,1,0.2
1285985,2,0.1
1285987,2,0.1
1285993,1,0.2
1285995,1,0.2
1285997,2,0.1
1286053,1,0.2
1286055,2,0.1
1286057,2,0.1
1286081,2,0.1
1286083,1,0.2
1286085,1,0.2
1286007,1,0.2
1286009,1,0.2
1286011,2,0.1
1286013,1,0.2
1286015,2,0.1
5512314,1,0.2
5511864,1,0.2
1268594,1,0.2
1268566,1,0.2
1269818,1,0.2
1268602,1,0.2
1268448,1,0.2
1269782,1,0.2
1268272,1,0.2
1268614,1,0.2
1268586,1,0.2
1268508,1,0.2
1268700,1,0.2
1268584,1,0.2
1268772,1,0.2
1268728,1,0.2
1268898,1,0.2
1269810,1,0.2
1268346,1,0.2
1268226,1,0.2
1268112,1,0.2
1268282,1,0.2
1268294,1,0.2
1268456,1,0.2
1268476,1,0.2
1268474,1,0.2
1268470,1,0.2
1268464,1,0.2
1268462,1,0.2
1268604,1,0.2
1268892,1,0.2
1268422,1,0.2
1268416,1,0.2
1269800,1,0.2
1269874,1,0.2
1268790,1,0.2
1268746,1,0.2
1270486,1,0.2
1269866,5,0.03
1269786,5,0.03
1269900,5,0.03
1269898,2,0.1
1268356,2,0.1
1269788,2,0.1
1268270,2,0.1
1269008,2,0.1
1268212,2,0.1
1269022,2,0.1
1268192,2,0.1
1268400,5,0.03
1269868,5,0.03
1268384,5,0.03
1268370,5,0.03
1268386,5,0.03
1268382,5,0.03
1268394,4,0.045
1268414,4,0.045
1268896,3,0.065
1268418,3,0.065
1268424,3,0.065
1268894,3,0.065
1268506,2,0.1
1268570,2,0.1
1269790,3,0.065
1269870,3,0.065
1269872,2,0.1
1268530,2,0.1
1269798,2,0.1
1268564,1,0.2
1269794,3,0.065
1269876,3,0.065
1269802,2,0.1
1268590,2,0.1
1268596,2,0.1
1268648,2,0.1
1268676,2,0.1
1268686,2,0.1
1268726,2,0.1
1269804,3,0.065
1269806,3,0.065
1268600,3,0.065
1268626,3,0.065
1268656,3,0.065
1268664,3,0.065
1268690,3,0.065
1268712,3,0.065
1268760,2,0.1
1268768,2,0.1
1268774,2,0.1
1270482,2,0.1
1268788,2,0.1
1270514,2,0.1
1269816,1,0.2
1269812,1,0.2
1268622,1,0.2
1268618,1,0.2
1269894,1,0.2
1269896,1,0.2
1268598,1,0.2
1269792,2,0.1
1268446,2,0.1
1268650,1,0.2
1269122,1,0.2
1268552,1,0.2
1269796,1,0.2
1268680,1,0.2
1268588,1,0.2
1268734,3,0.065
1268748,3,0.065
1270500,2,0.1
1268784,2,0.1
1270518,2,0.1
1268674,1,0.2
1268716,1,0.2
1268358,2,0.1
1268360,2,0.1
1269808,1,0.2
1269010,1,0.2
1268960,1,0.2
1268124,1,0.2
1268312,2,0.1
1268320,1,0.2
1268314,1,0.2
1268444,3,0.065
1268454,3,0.065
1269072,3,0.065
1269074,3,0.065
1268458,2,0.1
1268466,2,0.1
1268468,2,0.1
1268460,2,0.1
1268762,1,0.2
1269136,1,0.2
1268786,1,0.2
1270524,1,0.2
1270470,1,0.2
1270624,1,0.2
1270510,1,0.2
1268950,1,0.2
1270512,1,0.2
1270502,1,0.2
1270476,1,0.2
1268742,1,0.2
1269822,1,0.2
1269148,1,0.2
1269814,1,0.2
1268528,1,0.2
1268486,1,0.2
1268522,1,0.2
1268948,1,0.2
1275882,1,0.2
1278478,1,0.2
1276006,1,0.2
1277230,1,0.2
1278456,1,0.2
1277334,1,0.2
1279602,1,0.2
1278564,1,0.2
1279614,1,0.2
1277206,1,0.2
1278552,1,0.2
1278532,1,0.2
1278422,1,0.2
1278504,1,0.2
1276876,1,0.2
1276712,1,0.2
1268770,3,0.065
1270472,3,0.065
1270592,2,0.1
1268782,2,0.1
1270484,2,0.1
1270620,2,0.1
1270494,2,0.1
1270506,1,0.2
1270594,2,0.1
1270496,1,0.2
1270622,1,0.2
1270474,1,0.2
1270616,1,0.2
1268736,1,0.2
1269134,1,0.2
1268668,2,0.1
1269820,1,0.2
1268692,1,0.2
